Lead_Origin,Lead_Source,Do_Not_Email,Do_Not_Call,Converted,TotalVisits,Total_Time_On_Website,Page_Views_Per_Visit,Last_Activity,Specialization,Current_Occupation,Search,Newspaper_Article,X_Forums,Newspaper,Digital_Advertisement,Through_Recommendations,City,Free_Copy,Last_Notable_Activity
Landing_Page_Submission,Organic_Search,Yes,No,0,4,252,4,Email_Bounced,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,2,91,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,52,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,Yes,No,0,6,1708,6,Email_Bounced,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Bounced
Landing_Page_Submission,Direct_Traffic,No,No,1,18,217,1.64,Page_Visited_on_Website,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Page_Visited_on_Website
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Operations_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,2,900,2,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
API,Google,No,No,1,4,357,4,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
API,Organic_Search,No,No,0,3,871,3,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1726,2,SMS_Sent,Hospitality_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,3,262,1.5,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,5,164,5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Direct_Traffic,No,No,0,2,459,2,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,295,2,Email_Link_Clicked,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Link_Clicked
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1074,2,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,172,3,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,5,398,5,Email_Opened,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,1,169,1,Converted_to_Lead,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,216,1,Email_Bounced,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Organic_Search,No,No,1,3,776,3,SMS_Sent,Retail_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1628,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,5,89,5,Page_Visited_on_Website,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,2,195,2,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,177,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Referral_Sites,Yes,No,0,115,187,8.21,Page_Visited_on_Website,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,No,0,7,171,2.33,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Page_Visited_on_Website
API,Olark_Chat,No,No,0,1,1317,1,Form_Submitted_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Google,No,No,1,2,1437,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,9,137,9,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,4,355,4,Page_Visited_on_Website,Supply_Chain_Management,Student,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,No,0,2,8,2,Email_Link_Clicked,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Link_Clicked
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Other_Cities,No,Email_Opened
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,3,2,Email_Opened,Retail_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,4,173,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,10,1442,2.5,Unsubscribed,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Google,No,No,1,0,0,0,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,5,366,2.5,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,5,1132,5,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,6,160,6,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,2,1704,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Google,No,No,0,3,264,3,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,181,2,Email_Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Direct_Traffic,No,No,0,2,1271,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,3,282,3,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,0,3,301,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Supply_Chain_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,3,204,3,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Google,No,No,1,3,1324,1,Email_Opened,Healthcare_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,Yes,No,1,3,1475,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,60,1,Email_Bounced,Healthcare_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Organic_Search,No,No,1,3,21,3,SMS_Sent,Operations_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,11,4,11,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Hospitality_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1288,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,8,226,8,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,901,4,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,Yes,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,6,297,6,SMS_Sent,Business_Administration,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,2,918,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Supply_Chain_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,1,496,1,Converted_to_Lead,IT_Projects_Management,Student,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Google,No,No,1,6,959,2,SMS_Sent,Marketing_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,1,4,904,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,Yes,No,1,4,1052,2,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,43,2,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,4,1659,4,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,498,5,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,1592,1.67,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,0,3,493,3,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Organic_Search,Yes,No,1,8,815,8,SMS_Sent,Banking_Investment_And_Insurance,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,1,517,1,Converted_to_Lead,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,6,173,3,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Page_Visited_on_Website
Landing_Page_Submission,Google,No,No,0,5,349,5,SMS_Sent,Retail_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
API,Google,No,No,0,4,172,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,9,2125,3,SMS_Sent,Operations_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,Yes,No,0,10,8,10,Page_Visited_on_Website,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,3,1370,3,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Google,No,No,0,8,403,2,Email_Opened,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,5,439,5,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,0,3,75,1.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,7,461,2.33,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Organic_Search,No,No,0,3,357,3,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,3,228,3,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,14,339,2,Page_Visited_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Page_Visited_on_Website
API,Google,No,No,0,3,213,1.5,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Direct_Traffic,No,No,1,2,1279,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,6,504,6,SMS_Sent,International_Business,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
API,Google,No,No,1,2,1488,2,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,Yes,No,0,11,33,3.67,Page_Visited_on_Website,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Page_Visited_on_Website
API,Google,No,No,0,3,49,1.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1757,2,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,Yes,No,1,0,0,0,SMS_Sent,Marketing_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,Page_Visited_on_Website,Banking_Investment_And_Insurance,Working_Professional,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Lead_Add_Form,Reference,No,No,1,0,0,0,Unsubscribed,Supply_Chain_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Page_Visited_on_Website,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
API,Google,No,No,0,2,289,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,39,2,SMS_Sent,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,110,3,Page_Visited_on_Website,E-COMMERCE,Working_Professional,No,No,No,No,No,No,Tier_II_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,248,1.5,SMS_Sent,IT_Projects_Management,Working_Professional,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,3,404,3,SMS_Sent,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,No,0,3,223,1.5,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Google,No,No,0,3,514,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,3,142,3,Converted_to_Lead,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,18,237,2.25,Page_Visited_on_Website,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Page_Visited_on_Website
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,1,442,1,Converted_to_Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,1607,3,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,6,22,6,SMS_Sent,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,4,497,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Google,No,No,0,4,99,4,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,3,1905,3,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1559,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,1086,4,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,0,4,439,4,Page_Visited_on_Website,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Organic_Search,No,No,1,21,1587,3.5,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1071,2,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1213,2,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,5,743,1.67,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,5,698,5,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,11,30,5.5,Email_Opened,Retail_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,78,2,Page_Visited_on_Website,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
API,Organic_Search,No,No,1,3,1158,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Organic_Search,Yes,No,0,8,40,8,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,3,130,3,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,5,203,5,Page_Visited_on_Website,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,13,936,3.25,Page_Visited_on_Website,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Organic_Search,Yes,No,0,2,374,2,Email_Bounced,Healthcare_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,2,33,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
API,Organic_Search,No,No,0,4,1644,4,Email_Opened,International_Business,Student,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,8,1594,2.67,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
API,Organic_Search,No,No,1,4,1038,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
